OBJECTID,HELCOM_ID,Country,Year,Spill_ID,Latitude,Longitude,Length__km,Width__km_,Area__km2_,Spill_cat,EstimVol_m3,Vol_Category,Polluter,Date,Time_UTC,x,y,Wind_speed,Wind_direc,FlightType,Remarks,Type_Substance
1092,4471,Estonia,2015,EE-09,59.5233,26.5433,0.3,0.1,0.024,Oil,0.005,1.0,Unknown,1441497600000,-2209133280000,2954786.6400000006,8294362.131099999,,,N,Spill in Kunda Harbour waters,
1093,4470,Estonia,2015,EE-07,59.5017,23.6083,1.0,0.1,0.1,Oil,0.004,1.0,Unknown,1435017600000,-2209141320000,2628063.9345999993,8289622.8006,,,N,,
1094,4469,Estonia,2015,EE-11,59.4133,27.7433,0.2,0.2,0.028,Oil,0.003,1.0,Unknown,1444608000000,-2209126500000,3088370.028999999,8270258.203699999,,,N,,
1098,4465,Estonia,2015,EE-03,59.465,24.7217,0.7,0.01,0.006,Oil,0.00024,1.0,Unknown,1425427200000,-2209113000000,2752007.0555000007,8281577.277900003,,,N,,
1099,4464,Estonia,2015,EE-08,59.4167,27.7433,0.3,0.015,0.004,Oil,0.00016,1.0,Ship,1437696000000,-2209122480000,3088370.028999999,8271002.060500003,,,N,Tug Moored in SILLAMÄE Harbour,
1100,4463,Estonia,2015,EE-12,59.465,24.745,0.5,0.01,0.003,Oil,0.00012,1.0,Unknown,1448236800000,-2209120800000,2754600.799800001,8281577.277900003,,,N,,
1101,4462,Denmark,2015,DK-30,55.775166666666664,10.821333333333333,5.6,0.5,2.8,Oil,0.58128,2.0,Unknown,1435536000000,-2209131780000,1204625.316399999,7513787.275899999,16,266.0,N, ,
1102,4461,Denmark,2015,DK-3,54.973333333333336,14.085,7.2,0.9,6.48,Oil,0.20736,2.0,Unknown,1422576000000,-2209127100000,1567935.0278999992,7356692.3759,6,180.0,N, ,
1103,4460,Denmark,2015,DK-29,54.76766666666666,12.647,1.9,1.0,1.9,Oil,0.0684,1.0,Unknown,1435017600000,-2209131540000,1407857.6000000015,7316904.889899999,10,328.0,N,OIL,
12,5551,Sweden,2021,21UTSLÄPP0156,65.2366666666667,21.6472222222222,0.1,0.02,0.002,Oil,0.397,2.0,Unknown,1629849600000,1629976860000,2409757.7547999993,9670988.465000004,-,,N,,
13,5550,Sweden,2021,21UTSLÄPP0191,60.6872222222222,17.4955555555556,0.4,0.05,0.02,Oil,0.368,2.0,Unknown,1633478400000,1633512660000,1947596.3355999999,8554355.763400003,2,,N,,
137,5426,Estonia,2021,EE-09,59.2117,23.5017,1.5,0.01,0.005,Oil,,1.0,Unknown,1628467200000,-2209126800000,2616197.276799999,8226284.748300001,4,190.0,N,Sample taken by EST PBG vessel crew,
138,5425,Estonia,2021,EE-05,59.5796,27.5494,8.155,3.45,0.779,Oil,0.03117,1.0,Unknown,1623024000000,-2209121760000,3066785.1794999987,8306729.394000001,8,360.0,N,,
14,5549,Sweden,2021,21UTSLÄPP0114,56.0694444444444,15.2980555555556,,,0.046,Oil,0.13782,2.0,Unknown,1625702400000,1625760660000,1702971.7545999996,7572252.519699998,2,,N,,
158,5405,Estonia,2021,EE-02,59.465,24.115,0.02,0.01,0.0001,Oil,0.0,1.0,Other,1611792000000,-2209118100000,2684469.5205000006,8281577.277900003,6,280.0,N,Wreck of the ZELEZNODOROŽNIK,
159,5404,Denmark,2021,DK-9,56.058,11.4269,0.5,0.1,0.05,Oil,0.0992,1.0,Unknown,1626825600000,-2209127520000,1272036.6893000007,7569970.490500003,15,150.0,N,"DIESEL OIL 1 NM EAST OF HORNBAEK, LAT/LONG does not corresponde with the description and can not be verified.",
175,5388,Sweden,2020,20UTSLÄPP0006,60.555,17.7538888888889,0.08,0.05,0.004,Oil,0.16,2.0,Unknown,1579996800000,1580052780000,1976353.8707999997,8524352.801799998,,,N,,
178,5385,Sweden,2020,20UTSLÄPP0239,56.0708333333333,12.6805555555556,5.5,0.02,0.11,Oil,0.11847,2.0,Unknown,1604793600000,1604843700000,1411592.9875000007,7572529.511200003,,,N,,
190,5373,Sweden,2020,20UTSLÄPP0031,57.7166666666667,11.7,,,0.24,Oil,0.095904,1.0,Ship,1584403200000,1584450360000,1302438.0423000008,7908032.086400002,,,N,,
191,5372,Sweden,2020,20UTSLÄPP0055,56.2,12.4333333333333,5.5,0.1,0.55,Oil,0.09273,1.0,Unknown,1588291200000,1588345200000,1384072.3354000002,7598333.459399998,,,N,,
193,5370,Sweden,2020,20UTSLÄPP0042,59.425,18.3752777777778,0.435,0.085,0.036975,Oil,0.072743,1.0,Unknown,1586476800000,1586525220000,2045526.5654999986,8272818.259900004,,,N,,
194,5369,Sweden,2020,20UTSLÄPP0104,57.8,11.3166666666667,3.5,1.5,5.25,Oil,0.042,1.0,Unknown,1592697600000,1592751060000,1259765.5709000006,7925420.609200001,,,N,EMSA indication,
213,5350,Sweden,2020,20UTSLÄPP0157,56.0572222222222,12.6663888888889,0.32,0.05,0.016,Oil,0.00984,1.0,Ship,1596326400000,1596375720000,1410015.9611999989,7569815.4256,,,N,,
219,5344,Sweden,2020,20UTSLÄPP0217,59.5194444444444,18.8669444444444,0.05,0.005,0.00025,Oil,0.008,1.0,Unknown,1602288000000,1602321060000,2100258.6482999995,8293515.947899997,,,N,,
220,5343,Sweden,2020,20UTSLÄPP0168,60.1044444444444,18.8027777777778,0.95,0.035,0.03325,Oil,0.005653,1.0,Unknown,1597708800000,1597766940000,2093115.6477000006,8423028.094499998,,,N,,
223,5340,Sweden,2020,20UTSLÄPP0009,57.685,11.6441666666667,3.2,0.015,0.048,Oil,0.005551,1.0,Unknown,1580688000000,1580742660000,1296222.7041999996,7901434.943800002,,,N,,
224,5339,Sweden,2020,20UTSLÄPP0070,56.1402777777778,12.5933333333333,0.12,0.03,0.0036,Oil,0.004653,1.0,Unknown,1589068800000,1589110560000,1401883.454,7586391.826300003,,,N,,
227,5336,Sweden,2020,20UTSLÄPP0047,61.1891666666667,17.1822222222222,0.9,0.12,0.108,Oil,0.003456,1.0,Other,1586908800000,1587027000000,1912716.2283999994,8669388.627999999,,,N,Landbased,
228,5335,Sweden,2020,20UTSLÄPP0156,57.2508333333333,16.7911111111111,0.9,0.03,0.027,Oil,0.003186,1.0,Unknown,1596240000000,1596280800000,1869177.9387999997,7811560.5820999965,,,N,,
229,5334,Sweden,2020,20UTSLÄPP0237,59.4,18.5475,0.13,0.06,0.0078,Oil,0.003026,1.0,Unknown,1604361600000,1604405280000,2064698.2553999983,8267349.128200002,,,N,,
231,5332,Sweden,2020,20UTSLÄPP0011,57.7194444444444,11.6675,0.8,0.05,0.04,Oil,0.002,1.0,Unknown,1580688000000,1580744880000,1298820.1587999985,7908611.058200002,,,N,,
232,5331,Sweden,2020,20UTSLÄPP0071,56.1583333333333,15.6194444444444,0.25,0.1,0.025,Oil,0.00161,1.0,Unknown,1589068800000,1589112240000,1738748.6020000018,7590000.129199997,,,N,,
233,5330,Sweden,2020,20UTSLÄPP0255,59.0888888888889,18.1763888888889,1.45,0.015,0.02175,Oil,0.001435,1.0,Unknown,1608681600000,1608716760000,2023386.3555000015,8199624.038900003,,,N,,
234,5329,Sweden,2020,20UTSLÄPP0242,55.6447222222222,12.9916666666667,0.3,0.05,0.015,Oil,0.001239,1.0,Unknown,1604966400000,1605019380000,1446225.7179000005,7488012.5638,,,N,,
235,5328,Sweden,2020,20UTSLÄPP0025,59.2655555555556,18.4136111111111,1.0,0.05,0.05,Oil,0.00115,1.0,Unknown,1583712000000,1583769360000,2049793.8125,8238006.352600001,,,N,,
236,5327,Sweden,2020,20UTSLÄPP0016,58.6691666666667,17.1438888888889,0.6,0.05,0.03,Oil,0.0011,1.0,Ship,1582502400000,1582541040000,1908448.9813,8109222.1071000025,,,N,,UNK
237,5326,Sweden,2020,20UTSLÄPP0015,58.6666666666667,17.1333333333333,0.6,0.05,0.03,Oil,0.0011,1.0,Unknown,1582502400000,1582569120000,1907273.9422999993,8108686.9146,,,N,,
238,5325,Sweden,2020,20UTSLÄPP0177,55.3844444444444,12.985,0.07,0.07,0.0049,Oil,0.000972,1.0,Unknown,1598227200000,1598275500000,1445483.5879000016,7436839.300800003,,,N,,
239,5324,Sweden,2020,20UTSLÄPP0257,56.1555555555556,14.9027777777778,,,0.004568,Oil,0.000896,1.0,Ship,1608940800000,1608998400000,1658969.6336999983,7589444.895400003,,,N,,
240,5323,Sweden,2020,20UTSLÄPP0214,59.4333333333333,18.1163888888889,0.033,0.01,0.00033,Oil,0.000885,1.0,Ship,1602028800000,1602087060000,2016707.1860999987,8274642.201300003,,,N,,
241,5322,Sweden,2020,20UTSLÄPP0250,57.7066666666667,11.6594444444444,0.18,0.015,0.0027,Oil,0.000599,1.0,Unknown,1607212800000,1607269500000,1297923.4184999987,7905948.155199997,,,N,,
242,5321,Sweden,2020,20UTSLÄPP0165,60.3408333333333,18.4436111111111,,,0.0076,Oil,0.000559,1.0,Unknown,1597190400000,1597229040000,2053133.3973000012,8476014.760399997,,,N,,
243,5320,Sweden,2020,20UTSLÄPP0132,58.4930555555556,16.9966666666667,0.2,0.02,0.004,Oil,0.000472,1.0,Unknown,1594684800000,1594725600000,1892060.2785999998,8071614.229000002,,,N,,
244,5319,Sweden,2020,20UTSLÄPP0111,59.7552777777778,19.09,0.065,0.065,0.004225,Oil,0.000431,1.0,Unknown,1593475200000,1593519600000,2125089.0791999996,8345453.568400003,,,N,,
245,5318,Sweden,2020,20UTSLÄPP0224,56.2711111111111,12.8466666666667,0.049,0.038,0.001862,Oil,0.000123,1.0,Unknown,1602892800000,1602953880000,1430084.3916999996,7612576.609200001,,,N,,
246,5317,Sweden,2020,20UTSLÄPP0029,56.0388888888889,12.7013888888889,0.03,0.09,0.0027,Oil,0.000103,1.0,Unknown,1584144000000,1584197700000,1413912.1435999982,7566161.232199997,,,N,,
247,5316,Sweden,2020,20UTSLÄPP0149,58.4952777777778,16.9480555555556,0.25,0.02,0.005,Oil,8.2e-05,1.0,Unknown,1595548800000,1595590800000,1886648.9144000001,8072087.5995000005,,,N,,
248,5315,Sweden,2020,20UTSLÄPP0147,58.4866666666667,16.9777777777778,0.1,0.01,0.001,Oil,6.4e-05,1.0,Unknown,1595548800000,1595587680000,1889957.5769999996,8070253.454700001,,,N,,
249,5314,Sweden,2020,20UTSLÄPP0230,57.6713888888889,16.7066666666667,0.2,0.05,0.01,Oil,5.6e-05,1.0,Unknown,1603756800000,1603798560000,1859777.6262000017,7898601.101199999,,,N,,
25,5538,Sweden,2021,21UTSLÄPP0182,56.66,16.3630555555556,,,0.006,Oil,0.11,2.0,Unknown,1632096000000,1632125880000,1821527.0122000016,7690940.805,-,,N,,
250,5313,Sweden,2020,20UTSLÄPP0159,56.0158333333333,14.7105555555556,0.1,0.01,0.001,Oil,3.7e-05,1.0,Ship,1596844800000,1596885600000,1637571.5537,7561568.2707,,,N,,
251,5312,Sweden,2020,20UTSLÄPP0151,58.4877777777778,16.9427777777778,0.04,0.005,0.0002,Oil,2e-05,1.0,Unknown,1595548800000,1595591820000,1886061.3948,8070490.093199998,,,N,,UNK
252,5311,Sweden,2020,20UTSLÄPP0208,59.3988888888889,18.3358333333333,0.012,0.012,0.000144,Oil,6e-06,1.0,Ship,1601078400000,1601136180000,2041135.629900001,8267106.149400003,,,N,,
267,5296,Germany,2020,GE/20UTSLÄPP0077,54.809833,13.981333,3.88,4.8,18.624,Oil,1.38,3.0,Unknown,1590192000000,-2209116480000,1556394.8702000007,7325045.705499999,,,N,Detected by Sweden (20UTSLÄPP0077),
268,5295,Germany,2020,GE/20UTSLÄPP0078,54.743667,13.850333,6.3,0.39,2.457,Oil,1.26,3.0,Unknown,1590192000000,-2209114320000,1541812.0168999992,7312275.197400004,,,N,Detected by Sweden (20UTSLÄPP0078),
269,5294,Germany,2020,GE/DK-27,55.02111,13.7278,3.5,1.3,4.55,Oil,0.0916044895207569,1.0,Unknown,1598486400000,-2209110000000,1528171.705699999,7365964.211900003,5,90.0,N,Detected by Denmark (DK-27),
270,5293,Germany,2020,GE-02,54.24,13.275,0.65,0.05,0.019500000000000003,Oil,0.020631,1.0,Unknown,1589155200000,-2209134060000,1477766.2402999997,7215741.0879999995,10,0.0,N,,
274,5289,Finland,2020,FI-01,60.0151,23.917,0.872,4.51,0.185,Oil,0.57,2.0,Other,1580428800000,-2102198400000,2662428.2613000013,8403100.506099999,,,N,,
275,5288,Finland,2020,FI-06,61.6107,21.4678,0.999,0.365,0.148,Oil,0.02,1.0,Unknown,1591574400000,-2209129500000,2389784.5645000003,8767417.439099997,,,N,,
276,5287,Finland,2020,FI-02,59.8795,25.4098,1.78,5.4,0.429,Oil,0.02,1.0,Ship,1581033600000,-2209141500000,2828605.997200001,8372958.617799997,,,N,Between EST and FIN EEZ border. Discharg from sunken fishing vessel.,
277,5286,Finland,2020,FI-04,60.2388,22.3247,0.257,1.11,0.038,Oil,0.0096,1.0,Other,1586649600000,-2209123200000,2485174.2360999994,8453097.0638,,,N,,
278,5285,Finland,2020,FI-03,60.3523,21.049,0.435,0.054,0.003,Oil,0.001,1.0,Other,1583539200000,-2209131900000,2343163.9617,8478594.764399998,,,N,,
280,5283,Finland,2020,FI-09,60.0068,23.966,0.151,0.464,0.003,Oil,0.0002,1.0,Other,1599782400000,-2209149600000,2667882.9164000005,8401251.990599997,,,N,,
283,5280,Finland,2020,FI-10,60.3943,22.3827,0.029,0.184,0.002,Oil,0.0001,1.0,Other,1605312000000,-2209121100000,2491630.7665,8488052.532799996,,,N,,
284,5279,Finland,2020,FI-05,60.1917,21.5133,0.042,0.344,0.001,Oil,0.0001,1.0,Unknown,1589673600000,-2209126500000,2394849.601300001,8442542.009499997,,,N,,
285,5278,Finland,2020,FI-08,59.8185,22.9682,0.039,0.023,0.0009,Oil,1e-05,1.0,Unknown,1593907200000,-2209140360000,2556808.328400001,8359439.300499998,,,N,,
286,5277,Estonia,2020,EE-07,59.3916,23.9087,7.781,3.121,14.387,Oil,0.575,2.0,Unknown,1600992000000,-2209136460000,2661504.3095000014,8265512.4058,2.05,200.0,N,EMSA detection confirmed,
290,5273,Estonia,2020,EE-01,59.5133,27.5317,15.0,0.1,1.2,Oil,0.064,1.0,Other,1588204800000,-2209095900000,3064814.8247000016,8292167.619400002,,,N,"EMSA detection confirmed. Source: Wreck of the ELBING Class Torpedo boat T-30, sunk by mine, 18 August 1944.",
300,5263,Estonia,2020,EE-06,59.4983,24.8,0.1,0.001,0.001,Oil,0.0001,1.0,Unknown,1597708800000,-2209110660000,2760723.3715999983,8288877.0713,0.5,302.0,N,,
301,5262,Estonia,2020,EE-05,59.475,24.8,0.01,0.02,0.0002,Oil,0.0001,1.0,Unknown,1597708800000,-2209110960000,2760723.3717,8283768.651900001,0.5,302.0,N,,
309,5254,Denmark,2020,DK/20UTSLÄPP0180,57.3636111111111,11.4272222222222,5.55,0.05,0.2775,Oil,0.186619,2.0,Unknown,1598659200000,1598706660000,1272072.5588000007,7834803.649599999,,,N,,
310,5253,Denmark,2020,DK-28,55.5581,14.993,5.2,1.8,9.36,Oil,0.149845841397718,2.0,Unknown,1598572800000,-2209125720000,1669013.125500001,7470944.145199999,15,180.0,N,,
311,5252,Denmark,2020,DK/20UTSLÄPP0182,57.21,11.25,3.0,0.03,0.09,Oil,0.06,1.0,Unknown,1598572800000,-2209113000000,1252344.271400001,7803162.5286,,,N,Detected by Sweden (20UTSLÄPP0182),
312,5251,Denmark,2020,DK-31,57.4939,10.8081,1.0,1.0,1.0,Oil,0.011244788139946,1.0,Unknown,1598918400000,-2209132260000,1203152.1884999983,7861744.798600003,0,0.0,N,,
338,5225,Sweden,2019,SE/DE-70,55.2633333333333,14.0416666666667,3.0,0.1,0.24000000000000005,Oil,0.84912,2.0,Unknown,1571356800000,-2209142160000,1563111.1832000017,7413142.392999999,7,187.0,N,Detection by German crew in Swedish EEZ,
352,5211,Sweden,2019,SE-37,57.0215,17.38016667,0.3,0.01,0.003,Oil,0.1,2.0,Unknown,1562889600000,-2209123140000,1934751.3035999984,7764514.3565,N/A,,N,,
354,5209,Sweden,2019,SE-24,55.68766667,15.34416667,4.7,1.1,5.17,Oil,0.098,1.0,Unknown,1557792000000,-2209112880000,1708104.8203000017,7496488.523699999,N/A,,N,,
360,5203,Sweden,2019,SE-65,58.91833333,17.97,0.55,0.03,0.0165,Oil,0.056,1.0,Unknown,1574985600000,-2209119780000,2000411.249400001,8162756.481899999,N/A,,N,,
376,5187,Sweden,2019,SE-38,55.7145,15.33516667,9.5,2.7,25.65,Oil,0.05,1.0,Unknown,1562889600000,-2209120800000,1707102.9448999986,7501789.353399999,N/A,,N,,
377,5186,Sweden,2019,SE-25,55.6235,15.37083333,4.6,1.5,6.9,Oil,0.044,1.0,Unknown,1557792000000,-2209110780000,1711073.3392999992,7483827.357799999,N/A,,N,,
386,5177,Sweden,2019,SE-48,58.82933333,19.13166667,,,0.0,Oil,0.007215,1.0,Other,1568937600000,-2209132620000,2129727.3918000013,8143590.347400002,N/A,,N,wreck M/S Immen ,
387,5176,Sweden,2019,SE-53,55.829,16.09316667,4.0,0.01,0.04,Oil,0.0062,1.0,Unknown,1571443200000,-2209125000000,1791483.118900001,7524449.432599999,N/A,,N,,
388,5175,Sweden,2019,SE-08,59.46566667,18.7555,0.25,0.25,0.0625,Oil,0.0059,1.0,Unknown,1552867200000,-2209101600000,2087852.7094999999,8281723.350100003,N/A,,N,,
389,5174,Sweden,2019,SE-55,55.4,13.7705,0.45,0.35,0.1575,Oil,0.00278,1.0,Unknown,1571616000000,-2209131120000,1532925.0478999987,7439888.195799999,N/A,,N,,
390,5173,Sweden,2019,SE-62,56.72783333,16.98333333,1.35,0.45,0.6075,Oil,0.002,1.0,Ship,1573689600000,-2209127160000,1890576.018199999,7704692.426299997,N/A,,N,,
391,5172,Sweden,2019,SE-33,57.26016667,16.58616667,0.47,0.05,0.0235,Oil,0.0015,1.0,Unknown,1563321600000,-2209126260000,1846363.6279000007,7813481.444300003,N/A,,N,,
392,5171,Sweden,2019,SE-07,55.59,12.9245,0.05,0.05,0.0025,Oil,0.0005,1.0,Ship,1552176000000,-2209119900000,1438748.7586999983,7477225.476599999,N/A,,N,,
393,5170,Sweden,2019,SE-41,57.25,12.11116667,0.05,0.03,0.0015,Oil,0.000233,1.0,Other,1565308800000,-2209110420000,1348208.9065000005,7811389.100400001,N/A,,N,sunken shp,
394,5169,Sweden,2019,SE-06,59.9815,18.88,0.13,0.01,0.0013,Oil,0.0001,1.0,Ship,1550793600000,-2209110900000,2101711.986200001,8395620.219800003,N/A,,N,,
395,5168,Sweden,2019,SE-40,59.13133333,18.41833333,0.05,0.01,0.0005,Oil,8.8e-05,1.0,Unknown,1564963200000,-2209107600000,2050319.4875000007,8208827.365699999,N/A,,N,,
396,5167,Sweden,2019,SE-39,59.13983333,18.42483333,0.005,0.005,2.5e-05,Oil,7e-06,1.0,Other,1564963200000,-2209107720000,2051043.064199999,8210671.810999997,N/A,,N,sunken ship,
398,5165,Poland,2019,PL-06,54.9728,16.082,1.7,0.7,0.69,Oil,0.35,2.0,Unknown,1556236800000,-2209129320000,1790240.050900001,7356588.936300002,5-7,110.0,N,,
399,5164,Poland,2019,PL-29,54.5113,19.2647,2.0,0.02,0.04,Oil,0.09,1.0,Unknown,1565740800000,-2209132740000,2144536.5942,7267591.303400002,7,270.0,N,,
400,5163,Poland,2019,PL-39,54.5952,18.83,3.8,0.018,0.068,Oil,0.065,1.0,Unknown,1573084800000,-2209130100000,2096146.011599999,7283695.748000003,2-5,,N,,
407,5156,Poland,2019,PL-23,54.8118,18.4173,0.15,0.008,0.0012,Oil,0.002,1.0,Unknown,1563408000000,-2209125480000,2050204.457800001,7325425.670400001,2-7,,N,,
408,5155,Poland,2019,PL-11,54.5883,18.8163,0.05,0.01,0.0005,Oil,0.002,1.0,Unknown,1558569600000,-2209126140000,2094620.934700001,7282370.055200003,5-7,310.0,N,,
410,5153,Poland,2019,PL-01,54.9333,18.5117,0.3,0.005,0.002,Oil,0.0761,1.0,Other,1548288000000,-2209128000000,2060713.0177000016,7348931.749300003,Unknown,,N,wreck s/s Georg Buchner,
411,5152,Germany,2019,DE-09,54.7166666666667,13.6366666666667,9.0,0.15,0.675,Oil,0.44955,2.0,Unknown,1565136000000,-2209129680000,1518026.7895000018,7307069.935000002,5,104.0,N,,
412,5151,Germany,2019,DE-04,54.61,11.0916666666667,0.8,0.35,0.22399999999999998,Oil,0.24864,2.0,Ship,1564617600000,-2209125600000,1234718.6854999997,7286540.0207,4,350.0,N,,
416,5147,Germany,2019,DE-02,54.47,9.855,0.6,0.05,0.018,Oil,0.001422,1.0,Unknown,1574812800000,-2209126020000,1097053.5817999989,7259675.9934,8,159.0,N,,
425,5138,Germany,2019,GE-01,54.8316666666667,9.48166666666667,0.03,0.03,0.0009,Oil,0.000999,1.0,Unknown,1566345600000,-2209133580000,1055494.305300001,7329264.347099997,8,308.0,N,,
426,5137,Finland,2019,FI-16,59.7147,23.8011,2.65,0.481,0.517,Oil,16.0,4.0,Unknown,1572739200000,-2209127880000,2649526.3323,8336491.077,5,20.0,N,,
427,5136,Finland,2019,FI-06,59.4494,20.8775,8.7,1.39,1.5,Oil,9.1049,3.0,Ship,1560988800000,-2209135800000,2324072.6691000015,8278160.0286,5,150.0,N,,
428,5135,Finland,2019,FI-14,59.9619,22.3964,1.27,0.166,0.032,Oil,0.01,1.0,Ship,1569888000000,-2209128720000,2493155.8434999995,8391260.225100003,20,270.0,N,,
429,5134,Finland,2019,FI-01,59.9967,25.3234,24.14,7.7,1.995,Oil,0.01,1.0,Unknown,1555891200000,-2209129080000,2818987.9932999983,8399003.217799999,10,220.0,N,,
430,5133,Finland,2019,FI-03,59.8242,22.9431,0.218,0.818,0.008,Oil,0.004,1.0,Ship,1558569600000,-2209135560000,2554014.2091999985,8360701.5320999995,10,90.0,N,,
431,5132,Finland,2019,FI-09,63.955,22.9442,0.589,0.197,0.046,Oil,0.0036,1.0,Unknown,1565654400000,-2209131600000,2554136.660599999,9338346.112899996,15,210.0,N,,
436,5127,Finland,2019,FI-17,60.2667,25.8703,1.18,0.301,0.016,Oil,0.0007,1.0,Unknown,1577059200000,-2209130460000,2879868.6226000004,8459356.579300001,2,90.0,N,,
439,5124,Finland,2019,FI-02,60.2548,26.5921,0.272,0.066,0.003,Oil,0.0002,1.0,Unknown,1559952000000,-2209126500000,2960219.031100001,8456686.0977,10,220.0,N,,
440,5123,Finland,2019,FI-15,60.1169,19.9278,0.26,0.021,0.001,Oil,0.0001,1.0,Unknown,1572134400000,-2209111200000,2218352.548700001,8425810.500799999,10,330.0,N,,
441,5122,Finland,2019,FI-10,60.1585,22.1004,0.059,0.031,0.001,Oil,0.0001,1.0,Unknown,1566604800000,-2209114500000,2460205.2743000016,8435111.025700003,12,280.0,N,,
442,5121,Finland,2019,FI-07,59.4903,22.5812,0.314,0.122,0.001,Oil,0.0001,1.0,Unknown,1561507200000,-2209135200000,2513727.6856000014,8287122.710199997,6,180.0,N,,
443,5120,Estonia,2019,EE-02,59.32,23.5116,0.5,0.2,0.07,Oil,0.17,2.0,Unknown,1555200000000,-2209127700000,2617299.3398,8249874.978600003,Unknown,,N,,
444,5119,Estonia,2019,EE-03,59.0967,21.545,1.6,1.0,0.673,Oil,0.027,1.0,Unknown,1559692800000,-2209114260000,2398378.4290999994,8201316.884800002,Unknown,,N,,
445,5118,Estonia,2019,EE-01,59.4291,27.7425,1.274,0.225,0.141,Oil,0.0056,1.0,Unknown,1552780800000,-2209117080000,3088280.9734000005,8273715.582900003,20,140.0,N,,
446,5117,Estonia,2019,EE-06,59.4467,24.7767,0.2,0.2,0.007,Oil,0.005,1.0,Unknown,1569369600000,-2209118460000,2758129.6275000013,8277568.741700001,Unknown,,N,,
447,5116,Estonia,2019,EE/FI-08,59.3773,22.5335,2.25,0.239,0.08,Oil,0.0032,1.0,Unknown,1562457600000,-2209115880000,2508417.7457000017,8262386.650899999,7,380.0,N,Detection by Finnsh crew in Estonian EEZ,
455,5108,Denmark,2019,DK/DE-52,54.685,10.8333333333333,0.25,0.02,0.0035000000000000005,Oil,0.005894,1.0,Unknown,1559606400000,-2209130100000,1205961.1501999982,7300969.487899996,3,48.0,N,Detection by German crew in Danish EEZ,
456,5107,Denmark,2019,DK/DE-53,54.505,11.5333333333333,0.087,0.044,0.0030623999999999994,Oil,0.0007594752,1.0,Unknown,1556150400000,-2209126200000,1283884.7938,7266383.366300002,7,272.0,N,Detection by German crew in Danish EEZ,
5568,5570,Denmark,2022,DK-12,55.5333333333,15.4408333333,3.7,0.4,1.48,Oil,0.0472369904486,1.0,Unknown,1648512000000,-2209161600000,1718865.7041000016,7466070.9322,9,30.0,N,NOT COMBATABLE, 
5572,5574,Denmark,2022,DK-22UTSLÄPP0121,56.0722222222,12.5866666667,0.0,0.0,0.019,Oil,0.0,1.0,Unknown,1658620800000,-2209161600000,1401141.3242000006,7572806.512500003, ,0.0,N,"no additional information received, DK-22UTSLÄPP0121", 
5574,5576,Denmark,2022,DK-54,57.4069444444,10.7958333333,1.1,0.6,0.66,Oil,0.0253355974377,1.0,Unknown,1659484800000,-2209161600000,1201786.669300001,7843753.481700003,20,230.0,N,NOT VIS, 
5575,5577,Denmark,2022,DK-64,57.6938888889,10.9688888889,2.0,0.5,1.0,Oil,0.0157783010926,1.0,Unknown,1661212800000,-2209161600000,1221051.1257000007,7903286.191200003,5,130.0,N,NOT VIS, 
5576,5578,Denmark,2022,DK-22UTSLÄPP0181,57.6722222222,10.6191666667,0.0,0.0,0.045,Oil,0.06944,1.0,Ship,1665187200000,-2209161600000,1182120.2259999998,7898774.571199998, ,0.0,N, , 
5582,5584,Estonia,2022,EE-02,59.415,23.805,1.3,0.1,0.088,Oil,0.007,1.0,Unknown,1651104000000,-2209125300000,2649960.4783000015,8270630.122699998,7,250.0,N, , 
5584,5586,Estonia,2022,EE-04,59.52,24.3416,0.1,0.1,0.006,Oil,0.001,1.0,Unknown,1651795200000,-2209128660000,2709694.517099999,8293637.870399997,10,300.0,N, , 
5585,5587,Estonia,2022,EE-05,59.4833,24.6683,7.21,0.5,2.16,Oil,0.416,2.0,Other,1659225600000,-2209136400000,2746062.594700001,8285587.985200003,8,215.0,N,"Wreck: HOOLIGAN. Sunken pleasure craft wreck, volume of three observations included", 
5586,5588,Estonia,2022,EE-06,59.4968,24.6099,2.254,0.3,0.275,Oil,0.0361,1.0,Unknown,1661472000000,-2209123020000,2739561.5364999995,8288548.096900001,10,90.0,N, , 
5589,5591,Finland,2022,FI-1,59.3817,21.6817,3.02,0.337,0.0,Oil,0.002,1.0,Other,1651795200000,-2209161600000,2413595.8035000004,8263348.281300001, ,0.0,N,Estonia wreckage. Several spills durig the year, 
5591,5593,Finland,2022,FI-3,60.1507,26.5228,0.982,0.215,0.0,Oil,0.05,1.0,Ship,1659398400000,-2209161600000,2952504.590399999,8433366.2812, ,0.0,N,Cargo Vessel, 
5601,5603,Germany,2022,GE-2,54.64,12.8183333333,1.2,0.5,0.03,Oil,0.0012,1.0,Unknown,1641168000000,-2209161600000,1426930.3394000009,7292308.6131,20,273.0,N, , 
5603,5605,Germany,2022,GE/DK-5,54.9883333333,13.7169444444,1.7,0.4,0.68,Oil,0.0264816430182,1.0,Ship,1650672000000,-2209161600000,1526963.2707000002,7359602.18,15,10.0,N, , 
5605,5607,Germany,2022,GE-3,54.5483333333,13.6966666667,0.8,0.1,0.04,Oil,0.00368,1.0,Unknown,1656115200000,-2209161600000,1524705.958900001,7274695.697400004,4,200.0,N, , 
5607,5609,Poland,2022,PL-01,55.4577,18.1823,0.15,0.03,0.004,Oil,0.0012,1.0,Ship,1641772800000,-2209161600000,2024044.3775000013,7451207.9092999995,7-15,0.0,N, , 
